Frame,Time,Drone_Angle,Speaker_Angle
1863,12.413,-78.23045031,-114.6419542
1864,12.42,-79.3819753,-114.8947865
1865,12.427,-80.87082053,-115.089969
1866,12.433,-81.48613754,-115.3243538
1867,12.44,-82.5934113,-115.5450794
1868,12.447,-83.67387113,-115.78826
1869,12.453,-84.55700755,-116.0204529
1870,12.46,-85.47929473,-116.289132
1871,12.467,-86.33150098,-116.5047618
1872,12.473,-88.64818436,-116.7505151
1873,12.48,-89.61912301,-117.0095896
1874,12.487,-90.42333312,-117.2883517
1875,12.493,-91.23109806,-117.5519798
1876,12.5,-92.19807612,-117.846797
1877,12.507,-93.00272795,-118.1730313
1878,12.513,-94.23176915,-118.5997038
1879,12.52,-95.00371644,-118.8148031
1880,12.527,-95.88229676,-119.1737958
1881,12.533,-96.64717832,-119.5015584
1882,12.54,-97.4632275,-119.8606685
1883,12.547,-98.05359381,-120.2106791
1884,12.553,-98.85709669,-120.5705074
1885,12.56,-99.61748316,-120.9150873
1886,12.567,-100.1520449,-121.3037745
1887,12.573,-100.872411,-121.6784212
1888,12.58,-101.3129082,-122.1185166
1889,12.587,-102.0756488,-122.562523
1890,12.593,-102.631423,-123.0342849
1891,12.6,-103.1502373,-123.544917
1892,12.607,-103.7522903,-124.0084707
1893,12.613,-104.2243951,-124.4712163
1894,12.62,-104.777312,-124.9904016
1895,12.627,-105.3294442,-125.4676002
1896,12.633,-105.8028841,-125.9612751
1897,12.64,-106.3299192,-126.4154871
1898,12.647,-106.6192427,-126.9366797
1899,12.653,-107.1081229,-127.4687247
1900,12.66,-107.5885287,-127.9671178
1901,12.667,-107.8005595,-128.4937133
1902,12.673,-108.1904282,-129.0337335
1903,12.68,-108.5493045,-129.5699381
1904,12.687,-108.7218785,-130.0917283
1905,12.693,-109.1537717,-130.6119331
1906,12.7,-109.4229757,-131.1220446
1907,12.707,-109.6468444,-131.6410956
1908,12.713,-109.9272011,-132.1852763
1909,12.72,-110.1897555,-132.7155237
1910,12.727,-110.5041857,-133.2566634
1911,12.733,-110.984553,-133.7866363
1912,12.74,-111.4013101,-134.2850438
1913,12.747,-111.9311265,-134.8409278
1914,12.753,-112.3973251,-135.3524254
1915,12.76,-112.8471739,-135.852565
1916,12.767,-113.4193479,-136.3503615
1917,12.773,-113.8623879,-136.891125
1918,12.78,-114.3712979,-137.4027584
1919,12.787,-114.8730404,-137.9084546
1920,12.793,-115.6869471,-138.4594524
1921,12.8,-116.2318663,-138.9721194
1922,12.807,-116.8192933,-139.4980719
1923,12.813,-117.6683427,-140.0322024
1924,12.82,-118.5942937,-140.5148985
1925,12.827,-119.1566011,-141.0520649
1926,12.833,-119.8376592,-141.5354571
1927,12.84,-120.6489695,-142.0209421
1928,12.847,-121.4777659,-142.5165292
1929,12.853,-122.149154,-143.0207221
1930,12.86,-122.9192772,-143.5088221
1931,12.867,-123.6122143,-143.9796144
1932,12.873,-124.3982476,-144.4601966
1933,12.88,-125.1112081,-144.9135573
1934,12.887,-125.6720045,-145.4017355
1935,12.893,-126.4018816,-145.8590322
1936,12.9,-126.9595088,-146.3119341
1937,12.907,-127.6470918,-146.7673895
1938,12.913,-128.2355724,-147.2165065
1939,12.92,-128.8514979,-147.6573019
1940,12.927,-129.3633303,-148.1345778
1941,12.933,-129.786089,-148.5474904
1942,12.94,-130.241289,-148.9379724
1943,12.947,-130.7825217,-149.3524797
1944,12.953,-131.2395383,-149.7345289
1945,12.96,-131.5606568,-150.0829266
1946,12.967,-132.0909702,-150.5042396
1947,12.973,-132.3704871,-150.8874442
1948,12.98,-133.0071664,-151.2364509
1949,12.987,-133.4266304,-151.5752926
1950,12.993,-133.934541,-151.8667756
1951,13,-134.3774529,-152.191435
1952,13.007,-134.7752818,-152.5323993
1953,13.013,-135.3590716,-152.8234446
1954,13.02,-135.6060515,-153.114813
1955,13.027,-135.9976296,-153.4366283
1956,13.033,-136.298179,-153.6746451
1957,13.04,-136.6370896,-153.9534057
1958,13.047,-136.9935425,-154.2683091
1959,13.053,-137.3674957,-154.5827872
1960,13.06,-137.6968105,-154.8578289
1961,13.067,-137.9159682,-155.1345597
1962,13.073,-138.2364041,-155.4282226
1963,13.08,-138.4492101,-155.664455
1964,13.087,-138.5838753,-155.9610134
1965,13.093,-138.87879,-156.2278467
1966,13.1,-138.9745346,-156.4476444
1967,13.107,-139.120703,-156.7262955
1968,13.113,-139.4450077,-156.9057056
1969,13.12,-139.6767174,-157.1695297
1970,13.127,-139.829307,-157.4001209
1971,13.133,-139.9054607,-157.6422069
1972,13.14,-139.9398255,-157.8883566
1973,13.147,-140.2634314,-158.1064147
1974,13.153,-140.3045703,-158.314078
1975,13.16,-140.5774048,-158.5139751
1976,13.167,-140.6975118,-158.7484176
1977,13.173,-140.7686684,-158.9708147
1978,13.18,-140.8960907,-159.1750062
1979,13.187,-141.0017933,-159.3532366
1980,13.193,-140.7719239,-159.5521724
1981,13.2,-140.8591237,-159.7747952
1982,13.207,-140.9667884,-159.9781408
1983,13.213,-140.8303068,-160.1227633
1984,13.22,-140.8287755,-160.2349603
1985,13.227,-140.5947811,-160.3927041
1986,13.233,-140.7177402,-160.4563538
1987,13.24,-140.5139297,-160.5679867
1988,13.247,-140.5663713,-160.6732511
1989,13.253,-140.5253307,-160.7449033
1990,13.26,-140.2323099,-160.7739157
1991,13.267,-140.277414,-160.8632985
1992,13.273,-140.0701321,-160.8784088
1993,13.28,-139.9965384,-160.8121918
1994,13.287,-139.8905169,-160.847331
1995,13.293,-139.8479626,-160.7806074
1996,13.3,-139.622384,-160.7293208
1997,13.307,-139.5404755,-160.700692
1998,13.313,-139.4897835,-160.60138
1999,13.32,-139.273921,-160.5394584
2000,13.327,-139.3248329,-160.4919751
2001,13.333,-139.2343027,-160.3985145
2002,13.34,-139.3615395,-160.3276897
2003,13.347,-139.384441,-160.3066673
2004,13.353,-139.0785549,-160.1927506
2005,13.36,-138.9037037,-160.1004654
2006,13.367,-138.8436824,-159.9662902
2007,13.373,-138.7947543,-159.8391588
2008,13.38,-138.4967682,-159.7171475
2009,13.387,-138.5110826,-159.5981319
2010,13.393,-138.3976874,-159.4393525
2011,13.4,-138.4317815,-159.2775393
2012,13.407,-138.2771018,-159.0972009
2013,13.413,-138.2509187,-158.9373457
2014,13.42,-138.252036,-158.6873563
2015,13.427,-138.0814603,-158.4700805
2016,13.433,-138.2172042,-158.2641126
2017,13.44,-138.0693126,-158.0425617
2018,13.447,-138.0084198,-157.7827181
2019,13.453,-137.8250029,-157.5218902
2020,13.46,-137.8680912,-157.2476573
2021,13.467,-137.6893009,-156.9761645
2022,13.473,-137.7554115,-156.6717043
2023,13.48,-137.6525213,-156.3713323
2024,13.487,-137.5077404,-156.0738524
2025,13.493,-137.4551616,-155.7487278
2026,13.5,-137.4822901,-155.4061464
2027,13.507,-137.3063533,-155.0406641
2028,13.513,-137.3941616,-154.6674317
2029,13.52,-137.2399522,-154.3095774
2030,13.527,-137.2343705,-153.9030076
2031,13.533,-137.3270059,-153.4978956
2032,13.54,-137.2932638,-153.0729095
2033,13.547,-137.2708924,-152.7094779
2034,13.553,-137.101417,-152.2955265
2035,13.56,-137.1738057,-151.897718
2036,13.567,-137.0259739,-151.4951311
2037,13.573,-137.1524149,-151.1254168
2038,13.58,-137.0528086,-150.7556744
2039,13.587,-136.9937233,-150.3822983
2040,13.593,-137.0327636,-149.9765862
2041,13.6,-136.938607,-149.5763732
2042,13.607,-136.8627229,-149.2230995
2043,13.613,-136.8161165,-148.7755257
2044,13.62,-136.8966586,-148.396322
2045,13.627,-136.9594655,-147.9773679
2046,13.633,-136.9353884,-147.5123288
2047,13.64,-137.1644369,-147.0983518
2048,13.647,-137.2228478,-146.6667441
2049,13.653,-137.3069933,-146.2462724
2050,13.66,-137.4159393,-145.8165321
2051,13.667,-137.5907751,-145.3759271
2052,13.673,-137.6590632,-144.9591233
2053,13.68,-137.7851661,-144.5250423
2054,13.687,-138.0314295,-144.1164217
2055,13.693,-138.1723345,-143.6701325
2056,13.7,-138.4103114,-143.2855591
2057,13.707,-138.5605344,-142.8491462
2058,13.713,-138.8337213,-142.4425087
2059,13.72,-138.9877718,-142.0610405
2060,13.727,-139.1812334,-141.6687517
2061,13.733,-139.4526034,-141.3018762
2062,13.74,-139.6835109,-140.9310765
2063,13.747,-139.8619492,-140.5214746
2064,13.753,-140.0383319,-140.1385998
2065,13.76,-140.2681193,-139.7556027
2066,13.767,-140.5126127,-139.3662924
2067,13.773,-140.726895,-138.9648104
2068,13.78,-140.9558112,-138.5673251
2069,13.787,-141.1903085,-138.1861193
2070,13.793,-141.3901023,-137.7786566
2071,13.8,-141.5646599,-137.4121519
2072,13.807,-141.856978,-136.9988074
2073,13.813,-142.0111511,-136.6087722
2074,13.82,-142.212294,-136.2167087
2075,13.827,-142.3875017,-135.8282338
2076,13.833,-142.5824597,-135.4583076
2077,13.84,-142.8341675,-135.1075201
2078,13.847,-142.9475304,-134.7586842
2079,13.853,-143.1698525,-134.4425141
2080,13.86,-143.2727918,-134.1250639
2081,13.867,-143.4337612,-133.856115
2082,13.873,-143.5360806,-133.5783581
2083,13.88,-143.6145127,-133.3340229
2084,13.887,-143.7224034,-133.0795906
2085,13.893,-143.876692,-132.8842854
2086,13.9,-143.9867919,-132.6107939
2087,13.907,-144.1972277,-132.375374
2088,13.913,-144.3570548,-132.1839927
2089,13.92,-144.458474,-131.9804061
2090,13.927,-144.4569901,-131.8185596
2091,13.933,-144.652664,-131.6708099
2092,13.94,-144.8691346,-131.4883867
2093,13.947,-144.9403587,-131.3234952
2094,13.953,-145.0478082,-131.1969604
2095,13.96,-145.1202345,-131.0140627
2096,13.967,-145.2547514,-130.8615867
2097,13.973,-145.3190183,-130.7071904
2098,13.98,-145.3528316,-130.5643348
2099,13.987,-145.3764892,-130.4353787
2100,13.993,-145.5071396,-130.297586
2101,14,-145.589055,-130.1929928
2102,14.007,-145.6011975,-130.0532388
2103,14.013,-145.6781303,-129.9413134
2104,14.02,-145.8272604,-129.8387129
2105,14.027,-145.9599358,-129.7245192
2106,14.033,-145.9286196,-129.6114748
2107,14.04,-146.0149939,-129.5024181
2108,14.047,-146.0644629,-129.4008306
2109,14.053,-146.2093021,-129.2785005
2110,14.06,-146.2580266,-129.179226
2111,14.067,-146.254434,-129.0716193
2112,14.073,-146.3189234,-128.9610554
2113,14.08,-146.5587384,-128.8885034
2114,14.087,-146.7941858,-128.7835123
2115,14.093,-146.9766772,-128.6802604
2116,14.1,-147.3239336,-128.5830689
2117,14.107,-147.5910192,-128.4920841
2118,14.113,-147.9208498,-128.3974573
2119,14.12,-148.4261995,-128.2824406
2120,14.127,-148.8497609,-128.189994
2121,14.133,-149.4032166,-128.0954081
2122,14.14,-149.850316,-128.0467834
2123,14.147,-150.3468217,-127.9591046
2124,14.153,-150.6103589,-127.8298388
2125,14.16,-151.0834923,-127.7244756
2126,14.167,-151.7736673,-127.6251396
2127,14.173,-152.3032754,-127.5091049
2128,14.18,-152.8756486,-127.4067953
2129,14.187,-153.4037366,-127.3017843
2130,14.193,-154.0575654,-127.2192739
2131,14.2,-154.5082493,-127.0986696
2132,14.207,-154.996651,-126.9909935
2133,14.213,-155.6043447,-126.8726448
2134,14.22,-156.2477024,-126.7226061
2135,14.227,-156.7331742,-126.5884683
2136,14.233,-157.442295,-126.4348432
2137,14.24,-157.9568466,-126.2870917
2138,14.247,-158.4098545,-126.1597431
2139,14.253,-159.0514487,-126.0115324
2140,14.26,-159.6321173,-125.8778376
2141,14.267,-160.1066935,-125.754956
2142,14.273,-160.5599984,-125.6282736
2143,14.28,-160.9548515,-125.4954334
2144,14.287,-161.2537491,-125.3477707
2145,14.293,-161.6191169,-125.2310798
2146,14.3,-162.1121972,-125.0860519
2147,14.307,-162.4912381,-124.9396931
2148,14.313,-162.9227786,-124.8297213
2149,14.32,-163.3753886,-124.6831441
2150,14.327,-163.6396441,-124.5766213
2151,14.333,-164.0611292,-124.4519168
2152,14.34,-164.249103,-124.3353289
2153,14.347,-164.766586,-124.2194775
2154,14.353,-165.019403,-124.1251769
2155,14.36,-165.3346182,-124.0157481
2156,14.367,-165.7137464,-123.8902168
2157,14.373,-166.1193244,-123.7781226
2158,14.38,-166.4417926,-123.6766054
2159,14.387,-166.7415818,-123.5823856
2160,14.393,-167.1650211,-123.4816824
2161,14.4,-167.4469496,-123.398
2162,14.407,-167.6980071,-123.3294456
2163,14.413,-167.8714054,-123.2724077
2164,14.42,-168.3306664,-123.1683427
2165,14.427,-168.6225036,-123.020541
2166,14.433,-168.8506735,-122.8952582
2167,14.44,-168.9050338,-122.7876213
2168,14.447,-169.2815396,-122.702382
2169,14.453,-169.4950115,-122.6222728
2170,14.46,-169.6904191,-122.5759795
2171,14.467,-169.760947,-122.543615
2172,14.473,-170.132697,-122.5158974
2173,14.48,-170.3282844,-122.5110489
2174,14.487,-170.3205651,-122.5043587
2175,14.493,-170.4794952,-122.4942064
2176,14.5,-170.736879,-122.5090418
2177,14.507,-170.8269796,-122.5194662
2178,14.513,-170.7963891,-122.5655828
2179,14.52,-170.9915645,-122.6018735
2180,14.527,-171.0169688,-122.6397654
2181,14.533,-170.7606921,-122.7055539
2182,14.54,-170.6307424,-122.7826137
2183,14.547,-170.1590291,-122.8654647
2184,14.553,-169.8603587,-122.9533417
2185,14.56,-169.3030046,-123.0400412
2186,14.567,-168.6364552,-123.1390882
2187,14.573,-167.9061377,-123.2500852
2188,14.58,-167.0908515,-123.3449067
2189,14.587,-166.1553691,-123.4440866
2190,14.593,-165.185354,-123.5911707
2191,14.6,-164.1137613,-123.7043392
2192,14.607,-162.9722901,-123.8368537
2193,14.613,-161.7222419,-123.9617234
2194,14.62,-160.5286468,-124.1330199
2195,14.627,-159.0063761,-124.2627796
2196,14.633,-157.6533286,-124.4121184
2197,14.64,-156.1106886,-124.5557838
2198,14.647,-154.5235833,-124.7060828
2199,14.653,-152.838739,-124.8798717
2200,14.66,-150.999787,-124.9195379
2201,14.667,-149.2705416,-125.0818141
2202,14.673,-147.5868811,-125.2720138
2203,14.68,-145.770717,-125.4681878
2204,14.687,-143.9303865,-125.6638059
2205,14.693,-142.0899155,-125.8546616
2206,14.7,-140.1600149,-126.0457572
2207,14.707,-138.2860226,-126.2667404
2208,14.713,-136.3555299,-126.4631303
2209,14.72,-134.5841735,-126.6667449
2210,14.727,-132.6804696,-126.860024
2211,14.733,-130.7538924,-127.0378418
2212,14.74,-128.959328,-127.2316218
2213,14.747,-127.104724,-127.3806111
2214,14.753,-125.3565334,-127.5370068
2215,14.76,-123.58733,-127.6787573
2216,14.767,-121.9131704,-127.8389922
2217,14.773,-119.9160545,-127.9822957
2218,14.78,-118.1410999,-128.0720767
2219,14.787,-116.2772033,-128.1207942
2220,14.793,-114.6193453,-128.2276236
2221,14.8,-113.0082193,-128.3047854
2222,14.807,-111.4825216,-128.3729956
2223,14.813,-109.9801621,-128.47916
2224,14.82,-107.9629689,-128.5613032
2225,14.827,-106.7087108,-128.5376259
2226,14.833,-105.1773968,-128.568116
2227,14.84,-103.7092281,-128.5901239
2228,14.847,-102.3361843,-128.5707741
2229,14.853,-100.9272207,-128.5420801
2230,14.86,-99.40832982,-128.4420503
2231,14.867,-98.1426665,-128.3159944
2232,14.873,-96.79266827,-128.1169514
2233,14.88,-95.40013769,-127.7297585
2234,14.887,-94.11763555,-127.513629
2235,14.893,-92.79753773,-127.1220221
2236,14.9,-91.63128312,-126.7657357
2237,14.907,-90.53442388,-126.3648498
2238,14.913,-89.30118045,-125.9862534
2239,14.92,-88.0602867,-125.4963586
2240,14.927,-86.10525099,-125.0622344
2241,14.933,-84.73764853,-124.5937273
2242,14.94,-83.77441504,-124.0383874
2243,14.947,-82.44154524,-123.5150433
2244,14.953,-81.47401545,-122.9021759
2245,14.96,-80.55897036,-122.2077807
2246,14.967,-79.44192956,-121.4844963
2247,14.973,-78.62850617,-120.73254
2248,14.98,-77.60589795,-119.8792115
2249,14.987,-76.70561042,-119.0026161
2250,14.993,-75.75144945,-118.0824354
2251,15,-74.81592535,-117.1645167
2252,15.007,-73.94458786,-116.1954665
2253,15.013,-72.83995197,-115.2229496
2254,15.02,-71.96026348,-114.2767371
2255,15.027,-71.19003484,-113.3222658
2256,15.033,-70.22780178,-112.3233756
2257,15.04,-69.23719056,-111.3065413
2258,15.047,-68.5636574,-110.3326823
2259,15.053,-67.73025224,-109.3140698
2260,15.06,-66.93995634,-108.2954368
2261,15.067,-66.36388911,-107.2297268
2262,15.073,-65.75491381,-106.1422887
2263,15.08,-64.96595573,-105.0759205
2264,15.087,-64.13249373,-104.0106533
2265,15.093,-63.63601429,-102.926718
2266,15.1,-62.85341942,-101.8955383
2267,15.107,-62.18029672,-100.8515597
2268,15.113,-61.59588446,-99.79617548
2269,15.12,-61.13627769,-98.79296757
2270,15.127,-60.29009354,-97.79280076
2271,15.133,-59.62077051,-96.75511694
2272,15.14,-58.98326177,-95.72308788
2273,15.147,-58.38507892,-94.71461916
2274,15.153,-57.87892162,-93.70746479
2275,15.16,-57.13781884,-92.70846901
2276,15.167,-56.20926489,-91.74051792
2277,15.173,-56.0755534,-90.78539477
2278,15.18,-55.60748576,-89.87810352
2279,15.187,-54.85004705,-88.94349784
2280,15.193,-54.27808266,-88.10614407
2281,15.2,-53.77807193,-87.25482369
2282,15.207,-53.20934669,-86.43315761
2283,15.213,-52.74229666,-85.65418712
2284,15.22,-52.20236425,-84.8373018
2285,15.227,-51.61857347,-84.09398406
2286,15.233,-51.1513597,-83.27724573
2287,15.24,-50.72945161,-82.50833404
2288,15.247,-50.37495998,-81.72252546
2289,15.253,-49.79416947,-80.9620982
2290,15.26,-49.33647796,-80.11711352
2291,15.267,-48.82634957,-79.36228033
2292,15.273,-48.41461243,-78.54278193
2293,15.28,-48.3715129,-77.77030384
2294,15.287,-47.77988273,-77.03805438
2295,15.293,-47.42637361,-76.28656909
2296,15.3,-46.82086688,-75.56311377
2297,15.307,-46.41714588,-74.88349712
2298,15.313,-46.15917026,-74.24167703
2299,15.32,-45.842559,-73.58262898
2300,15.327,-45.40743404,-72.97073364
2301,15.333,-44.93956518,-72.26597828
2302,15.34,-44.52988555,-71.68497852
2303,15.347,-44.33875166,-71.00545839
2304,15.353,-44.39481981,-70.43838309
2305,15.36,-44.15712759,-69.78232086
2306,15.367,-43.87002729,-69.16946538
2307,15.373,-43.49565343,-68.5285485
2308,15.38,-42.91738948,-67.91676417
2309,15.387,-42.64870393,-67.316231
2310,15.393,-42.31550783,-66.7466746
2311,15.4,-42.23436631,-66.11360879
2312,15.407,-42.02561077,-65.59007352
2313,15.413,-41.77046772,-64.97902422
2314,15.42,-41.64877941,-64.39851851
2315,15.427,-41.35138704,-63.78774536
2316,15.433,-41.31929209,-63.15562581
2317,15.44,-41.5120743,-62.51783716
2318,15.447,-41.26230525,-61.85711317
2319,15.453,-41.030896,-61.20553551
2320,15.46,-41.39972559,-60.54021788
2321,15.467,-41.29399504,-59.85766805
2322,15.473,-41.25872584,-59.21017513
2323,15.48,-41.35930192,-58.59704871
2324,15.487,-41.30808142,-57.91513369
2325,15.493,-41.55738323,-57.30096292
2326,15.5,-41.69714675,-56.68145874
2327,15.507,-41.69093114,-56.09023431
2328,15.513,-41.87261738,-55.47096764
2329,15.52,-41.96381149,-54.90757951
2330,15.527,-42.11297656,-54.3224486
2331,15.533,-42.32329426,-53.8005514
2332,15.54,-42.33736545,-53.2342589
2333,15.547,-42.5663117,-52.71577657
2334,15.553,-42.61699477,-52.15026378
2335,15.56,-43.08707598,-51.57296085
2336,15.567,-43.06293398,-50.9938095
2337,15.573,-43.42521573,-50.46838047
2338,15.58,-43.61614715,-49.85734302
2339,15.587,-43.73674255,-49.27416856
2340,15.593,-43.88507516,-48.70510354
2341,15.6,-44.09771581,-48.14695137
2342,15.607,-44.47795204,-47.61562121
2343,15.613,-45.03250046,-47.13477695
2344,15.62,-44.97528178,-46.62457946
2345,15.627,-45.21193981,-46.13406637
2346,15.633,-45.55627484,-45.6571162
2347,15.64,-45.69227908,-45.18886654
2348,15.647,-45.80219283,-44.71933851
2349,15.653,-45.95499091,-44.29107362
2350,15.66,-46.12168665,-43.84243956
2351,15.667,-46.40719249,-43.46738513
2352,15.673,-46.62353487,-43.08003061
2353,15.68,-46.85065164,-42.73827461
2354,15.687,-46.91120138,-42.39897796
2355,15.693,-47.23858329,-42.08931559
2356,15.7,-47.4320556,-41.76247229
2357,15.707,-47.65882115,-41.45735579
2358,15.713,-47.78813682,-41.15057268
2359,15.72,-47.93991365,-40.84624315
2360,15.727,-48.14053447,-40.51426135
2361,15.733,-48.32421582,-40.19925776
2362,15.74,-48.47172505,-39.88753968
2363,15.747,-48.84555636,-39.57607989
2364,15.753,-48.91358441,-39.27673221
2365,15.76,-49.11516747,-38.96174197
2366,15.767,-49.18408452,-38.63543821
2367,15.773,-49.15039089,-38.36268765
2368,15.78,-49.45024906,-38.03622794
2369,15.787,-49.51671253,-37.77678654
2370,15.793,-49.58508556,-37.51626924
2371,15.8,-49.81054615,-37.24057245
2372,15.807,-49.74513627,-36.99177465
2373,15.813,-49.72499043,-36.7549649
2374,15.82,-49.89508837,-36.49395437
2375,15.827,-49.95224458,-36.23515126
2376,15.833,-49.78142678,-35.97980733
2377,15.84,-50.14193554,-35.70845547
2378,15.847,-50.15917039,-35.41024678
2379,15.853,-49.98220608,-35.12350149
2380,15.86,-50.0275314,-34.83366483
2381,15.867,-50.25389433,-34.55487073
2382,15.873,-50.32087323,-34.25706474
2383,15.88,-50.42314575,-33.93568823
2384,15.887,-50.29536661,-33.65406506
2385,15.893,-50.32222123,-33.36168459
2386,15.9,-50.51428628,-33.10004696
2387,15.907,-50.51823434,-32.81069409
2388,15.913,-50.64006,-32.57209075
2389,15.92,-50.64251596,-32.33945386
2390,15.927,-50.8365676,-32.07925308
2391,15.933,-50.84628508,-31.88506482
2392,15.94,-50.690091,-31.65980494
2393,15.947,-50.76380143,-31.46958722
2394,15.953,-50.99770162,-31.29745628
2395,15.96,-51.0787599,-31.11840887
2396,15.967,-51.13823862,-30.92815929
2397,15.973,-51.10158851,-30.76919584
2398,15.98,-51.09607677,-30.60773395
2399,15.987,-51.44958897,-30.42178338
2400,15.993,-51.51573022,-30.21178965
2401,16,-51.60434816,-30.04452841
2402,16.007,-51.56553305,-29.84484226
2403,16.013,-51.51113694,-29.64570826
2404,16.02,-51.7455621,-29.4651619
2405,16.027,-51.87061475,-29.23999173
2406,16.033,-51.6274554,-29.02619293
2407,16.04,-51.6871777,-28.84642244
2408,16.047,-51.67058669,-28.70694553
2409,16.053,-51.58696196,-28.58210369
2410,16.06,-51.75544023,-28.44887601
2411,16.067,-51.75242978,-28.35854658
2412,16.073,-51.61783472,-28.28206133
2413,16.08,-51.65850594,-28.15472644
2414,16.087,-51.65741188,-28.0492039
2415,16.093,-51.74546273,-27.93884833
2416,16.1,-51.67527129,-27.83988863
2417,16.107,-51.8904805,-27.65283975
2418,16.113,-51.891259,-27.59388143
2419,16.12,-51.7927295,-27.50087038
2420,16.127,-51.72051142,-27.38636932
2421,16.133,-51.77159902,-27.31931448
2422,16.14,-51.92659689,-27.18270658
2423,16.147,-52.20822918,-27.09376241
2424,16.153,-52.11903594,-27.03138754
2425,16.16,-52.04585633,-26.97828655
2426,16.167,-52.06783142,-26.92537457
2427,16.173,-52.01312493,-26.90136524
2428,16.18,-51.92029213,-26.95116906
2429,16.187,-51.89144109,-26.92773137
2430,16.193,-52.04082281,-26.85512699
2431,16.2,-52.06082237,-26.84969036
2432,16.207,-52.04802199,-26.85769004
2433,16.213,-52.01544627,-26.85949668
2434,16.22,-51.99041341,-26.85208966
2435,16.227,-51.99196112,-26.86006486
2436,16.233,-51.82524247,-26.87845204
2437,16.24,-51.97819554,-26.88670435
2438,16.247,-52.05139854,-26.85381831
2439,16.253,-51.93049682,-26.8785946
2440,16.26,-51.85605166,-26.9077149
2441,16.267,-51.96359656,-26.83858526
2442,16.273,-51.99294009,-26.85475448
2443,16.28,-51.91205454,-26.94853937
2444,16.287,-51.85328794,-27.00017112
2445,16.293,-51.93445564,-26.98518514
2446,16.3,-52.0166874,-27.04496227
2447,16.307,-51.82364313,-27.11082071
2448,16.313,-51.93571133,-27.11648732
2449,16.32,-51.62579503,-27.2264541
2450,16.327,-51.49394519,-27.28490006
2451,16.333,-51.51203334,-27.31168149
2452,16.34,-51.08294256,-27.45671335
2453,16.347,-50.59917733,-27.57401671
2454,16.353,-50.2676578,-27.63788356
2455,16.36,-49.93795773,-27.84549644
2456,16.367,-49.34653321,-27.99030147
2457,16.373,-48.66090871,-28.15247524
2458,16.38,-47.564415,-28.29424756
2459,16.387,-46.87341998,-28.50424834
2460,16.393,-45.91951626,-28.7040762
2461,16.4,-45.11424075,-28.84141362
2462,16.407,-44.25654224,-28.99198993
2463,16.413,-43.4166464,-29.15576546
2464,16.42,-42.5516798,-29.31828049
2465,16.427,-41.81985307,-29.47173528
2466,16.433,-41.03087941,-29.64042311
2467,16.44,-39.8864939,-29.79100778
2468,16.447,-38.90803686,-29.91577971
2469,16.453,-38.023759,-30.0734941
2470,16.46,-37.24265493,-30.21924375
2471,16.467,-36.32720359,-30.345529
2472,16.473,-35.56384448,-30.43443503
2473,16.48,-34.61041103,-30.52262317
2474,16.487,-33.88822034,-30.62180772
2475,16.493,-33.01493181,-30.67146473
2476,16.5,-32.13785062,-30.69768567
2477,16.507,-31.46860974,-30.71548178
2478,16.513,-30.60847532,-30.67650371
2479,16.52,-29.79032127,-30.60445802
2480,16.527,-29.04007384,-30.53600031
2481,16.533,-28.18381835,-30.35187214
2482,16.54,-27.51409272,-30.25673277
2483,16.547,-26.56432242,-30.09101907
2484,16.553,-25.83473274,-29.8417743
2485,16.56,-25.32394316,-29.60551673
2486,16.567,-24.59873419,-29.38735303
2487,16.573,-23.85788603,-29.12339981
2488,16.58,-23.13670545,-28.81980545
2489,16.587,-22.2774935,-28.55139671
2490,16.593,-21.63958519,-28.26469074
2491,16.6,-20.90733033,-27.92391571
2492,16.607,-20.29131893,-27.60372256
2493,16.613,-19.93026964,-27.24902415
2494,16.62,-19.21241315,-26.89648976
2495,16.627,-18.85580586,-26.52828692
2496,16.633,-18.21618461,-26.09857335
2497,16.64,-17.55801746,-25.66085481
2498,16.647,-16.9873682,-25.21415349
2499,16.653,-16.70952766,-24.73287735
2500,16.66,-16.02554762,-24.24032305
2501,16.667,-15.54214787,-23.72947517
2502,16.673,-15.34082127,-23.18267541
2503,16.68,-14.8905614,-22.66948241
2504,16.687,-14.3197628,-22.14768721
2505,16.693,-13.98542682,-21.67002827
2506,16.7,-13.56635471,-21.23203054
2507,16.707,-13.3086372,-20.75540541
2508,16.713,-12.95741096,-20.33677145
2509,16.72,-12.50283155,-19.87244562
2510,16.727,-12.32358641,-19.43819275
2511,16.733,-12.05703901,-18.98368992
2512,16.74,-11.65909625,-18.53417502
2513,16.747,-11.24197448,-18.08506143
2514,16.753,-11.2328709,-17.66607364
2515,16.76,-11.15971922,-17.27162236
2516,16.767,-10.75755611,-16.88872043
2517,16.773,-10.38287446,-16.50599503
2518,16.78,-9.932722649,-16.17121998
2519,16.787,-9.514352082,-15.82156966
2520,16.793,-8.801265095,-15.47458118
2521,16.8,-8.095624862,-15.11192055
2522,16.807,-7.238924363,-14.74620093
2523,16.813,-6.48001649,-14.38779288
2524,16.82,-5.721964514,-13.99319666
2525,16.827,-4.696435739,-13.63607405
2526,16.833,-3.986390582,-13.18608526
2527,16.84,-2.744684018,-12.78030624
2528,16.847,-1.800209563,-12.37743282
2529,16.853,-0.862014277,-11.92378059
2530,16.86,0.298911757,-11.5083532
2531,16.867,1.418758335,-11.06533934
2532,16.873,2.540502212,-10.64835266
