DataRate,CameraRate,NumFrames,NumMarkers,Units,OrigDataRate,OrigDataStartFrame,OrigNumFrames,,,,,,,,
200,200,26220,7,mm,200,1,26220,,,,,,,,
Frame#,Time,Drone_Left_Front,,Drone_Right_Front,,Drone_Center_Front,,Drone_Center_Back,,Speaker_1,,Speaker_2,,Speaker_3,
Frame,Time,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7
6183,30.91,570.34503,726.07391,532.76263,712.18188,543.82654,733.6275,538.22284,749.30475,579.23346,390.39505,620.73901,351.82245,501.6796,383.4715
6184,30.915,570.8288,725.104,533.45239,710.67548,544.46625,732.43713,538.88708,748.06012,577.62213,388.94333,619.7594,350.43619,500.93652,382.27789
6185,30.92,571.45148,724.0423,533.966,709.78296,545.15076,731.37689,539.45648,746.96814,576.86713,387.21014,618.76508,348.73749,499.66971,381.13647
6186,30.925,572.18024,722.80609,534.80713,708.47906,545.60034,730.00244,540.05951,745.74194,575.70044,385.91748,617.67914,347.03546,498.44299,379.96616
6187,30.93,572.68146,721.82147,535.16437,707.6944,546.10278,728.92493,540.69647,744.67725,574.82031,384.07608,616.78967,345.31122,497.6441,378.29056
6188,30.935,573.36151,720.61755,536.35291,706.55243,546.9375,727.85828,541.4079,743.56598,573.98303,382.47165,615.37646,343.56885,496.76953,376.74228
6189,30.94,574.0249,719.54504,536.74548,705.56183,547.41394,726.73358,542.02539,742.70618,572.94031,380.70059,614.33887,341.98117,495.69452,375.58801
6190,30.945,574.66815,718.43359,537.54352,704.33557,547.97675,725.5965,542.65381,741.64709,572.05994,379.04739,613.38354,340.24561,494.96567,373.86298
6191,30.95,575.30225,717.38092,537.94727,703.36987,548.87976,724.58588,543.28772,740.39063,570.70178,377.13721,612.24164,338.4426,494.06226,372.26172
6192,30.955,575.93665,716.36499,538.65863,702.28882,549.4328,723.43427,544.02527,739.45929,569.58936,375.41,611.16382,336.57047,492.98474,370.63852
6193,30.96,576.6496,714.95618,539.32422,701.03204,550.01343,722.43964,544.54572,738.37939,568.42932,373.62885,610.04883,334.93433,491.53802,369.07983
6194,30.965,577.3313,714.0144,539.6673,700.00391,550.60065,721.34235,545.25232,737.14288,567.0097,372.1138,608.79504,333.34903,490.47018,367.23047
6195,30.97,577.98407,712.9978,540.62256,698.88684,551.33441,720.29974,545.91974,736.05292,565.88116,370.39743,607.56952,331.56137,489.27225,365.78302
6196,30.975,578.4942,711.95343,541.06323,697.8161,552.04199,719.24738,546.58905,734.97449,564.77374,368.66187,606.4671,330.22864,487.6279,364.32614
6197,30.98,579.11737,710.71808,541.83362,696.60779,552.63519,718.00543,547.11664,733.93927,563.58978,366.86798,605.05548,328.56839,486.54691,362.62286
6198,30.985,579.73059,709.86115,542.44061,695.59705,553.25195,716.94275,547.75592,732.8222,562.41473,365.30838,603.77588,326.93512,485.57562,360.89508
6199,30.99,580.29065,708.68433,543.23572,694.39203,553.79663,715.98053,548.34851,731.87402,560.93292,363.66342,602.46857,325.15771,484.35962,359.63672
6200,30.995,580.97247,707.55328,543.75031,693.40161,554.45593,714.76123,548.99335,730.80652,559.45172,362.61243,601.22302,323.72986,483.06061,358.46021
6201,31,581.5387,706.46326,544.26263,692.40552,554.89771,713.82355,549.52246,729.74054,558.20026,361.07449,599.94855,322.25146,481.87793,357.03949
6202,31.005,582.2785,705.27057,545.10822,691.24396,555.75769,712.61902,550.04718,728.51379,556.94354,359.63391,598.40955,320.90411,479.91507,355.89026
6203,31.01,582.96643,704.26508,545.5556,690.12964,556.26984,711.64575,550.78314,727.34985,555.61029,358.22043,596.81635,319.35809,478.85532,354.22644
6204,31.015,583.57666,703.19159,546.46118,688.96295,556.69556,710.54431,551.56891,726.2464,554.33813,356.98093,595.51892,317.99472,477.53104,353.04572
6205,31.02,584.21442,702.05048,546.82635,688.21436,557.47778,709.15485,552.11462,725.07617,552.55402,355.48593,594.20557,316.68259,476.32874,351.79816
6206,31.025,584.82806,701.05133,547.5368,687.18048,558.14471,708.26959,552.72589,724.07452,551.1084,354.08871,592.83038,315.14267,475.10086,350.67917
6207,31.03,585.38544,699.83838,548.21246,685.89203,558.70477,707.01056,553.3631,723.13568,549.64771,352.53693,591.44476,313.57278,473.35974,349.34836
6208,31.035,585.94305,698.93146,548.65131,684.96558,559.36572,705.96368,553.98132,721.95972,548.39948,351.36688,589.96478,312.06711,472.32437,347.99487
6209,31.04,586.6402,697.68713,549.47522,683.67346,559.98053,704.97339,554.47748,720.93896,547.21582,349.83524,588.61664,310.64343,471.00327,346.87378
6210,31.045,587.11725,696.60315,549.8952,682.78113,560.54565,704.01215,555.01086,719.74719,546.07379,348.49817,587.19061,309.20157,469.74969,345.66922
6211,31.05,587.80249,695.4942,550.69244,681.45667,561.24646,702.69531,555.71497,718.81378,545.16626,346.95758,586.185,307.76733,468.53165,344.63287
6212,31.055,588.34772,694.49103,551.34735,680.5434,561.84918,701.83435,556.28595,717.57965,544.28229,345.61823,585.09937,306.29141,467.69443,343.32138
6213,31.06,589.10358,693.1828,551.86786,679.45172,562.47937,700.6712,556.78406,716.49133,543.18024,344.10294,584.09125,304.69012,467.24057,342.16843
6214,31.065,589.68597,692.19501,552.61792,678.23517,563.12366,699.30084,557.50696,715.32892,542.1474,342.91663,583.22852,302.95056,466.39828,341.23657
6215,31.07,590.17676,691.13025,553.07642,677.31512,563.66278,698.42969,558.19757,714.341,541.48383,341.12515,582.27844,301.4187,465.54602,340.42307
6216,31.075,590.88452,690.04047,553.69324,676.20593,564.18469,697.3327,558.73267,713.31348,540.84692,339.90717,581.36707,299.55981,464.89633,339.36237
6217,31.08,591.46716,688.91071,554.31677,674.98706,564.72217,696.24127,559.37012,711.90881,540.20209,338.24869,580.54846,298.22037,464.34006,338.12762
6218,31.085,592.2652,687.93848,554.89172,674.13513,565.27783,695.17615,559.88318,710.9035,539.61951,337.26178,579.61157,296.77563,463.77557,337.11267
6219,31.09,592.80981,686.90375,555.41467,672.75897,566.26868,693.85431,560.69775,709.95752,539.18579,335.44864,579.0611,295.46133,463.08643,335.73996
6220,31.095,593.23578,685.44617,555.86743,671.6311,566.79327,692.97522,561.20404,708.6908,538.58276,334.49731,578.45392,294.25082,462.30307,334.70105
6221,31.1,593.97314,684.57532,556.5257,670.48682,567.28778,691.86945,561.80365,707.68976,538.21674,332.99347,577.94128,292.70026,461.56384,333.76169
6222,31.105,594.55359,683.32458,557.09186,669.36047,567.92773,690.80206,562.25726,706.49841,537.6781,331.76056,577.30365,291.10663,461.33463,332.6535
6223,31.11,595.05902,682.33563,557.75458,668.25903,568.36963,689.65814,562.88147,705.57056,537.57764,330.23285,576.80756,289.45782,461.12732,331.82904
6224,31.115,595.61761,681.21228,558.27637,667.12354,568.90948,688.61676,563.46613,704.4538,537.17285,329.0614,576.3877,288.05832,460.82349,330.79416
6225,31.12,596.14545,680.12585,558.81854,666.04144,569.64655,687.49127,564.00574,703.30151,536.90179,327.9028,575.96356,286.69296,460.63953,329.8443
6226,31.125,596.67542,679.02527,559.5484,665.05646,570.04205,686.42383,564.58514,702.37793,536.79059,326.48666,575.64191,285.37012,460.461,328.83789
6227,31.13,597.4151,677.84247,560.0658,663.85809,570.5647,685.19971,565.1048,701.18707,536.6806,325.29443,575.48273,284.16397,460.38422,327.90628
6228,31.135,598.04352,676.86877,560.78986,662.9621,571.16803,683.96625,565.73676,700.14325,536.74017,324.03497,575.11127,282.44269,460.17444,327.02798
6229,31.14,598.57037,675.59338,561.26672,661.59387,571.78491,683.06915,566.51782,699.021,536.78711,322.94305,575.05194,281.05621,460.31476,326.20618
6230,31.145,599.13477,674.44611,561.8205,660.57501,572.31482,681.80756,566.94379,697.81683,536.79376,321.66083,575.03528,279.73599,460.43079,325.39514
6231,31.15,599.66046,673.49237,562.46136,659.49896,572.93579,680.96008,567.45599,696.55676,537.08478,320.23737,575.04346,278.21487,460.6702,324.60699
6232,31.155,600.18805,672.33508,562.92053,658.39166,573.40881,679.4209,568.08545,695.53607,537.33002,319.28555,575.22516,276.84955,460.94727,323.70172
6233,31.16,600.75812,671.36902,563.40344,657.35815,573.82324,678.29932,568.58069,694.56323,537.87085,317.9061,575.31708,275.50797,461.66077,322.66382
6234,31.165,601.23798,670.14703,563.8811,656.23987,574.63879,677.18622,569.12677,693.50757,538.28882,316.74713,575.64374,274.12045,462.47375,321.72287
6235,31.17,601.80219,669.24805,564.54132,655.09045,575.11682,676.12628,569.56769,692.2345,538.78888,315.7294,575.91302,272.58951,463.06186,321.07721
6236,31.175,602.33588,668.12012,565.03802,654.19452,575.82422,675.13965,570.05151,691.23755,539.43213,314.15726,576.35217,271.36722,463.39383,320.26703
6237,31.18,602.91162,667.02533,565.7204,653.13068,576.28857,674.15778,570.73694,690.28687,540.07947,313.16019,576.8999,270.0155,464.38733,319.40698
6238,31.185,603.39856,665.94415,566.40411,651.88086,576.78381,673.02448,571.26923,688.88885,540.83002,311.92758,577.32336,268.58734,465.01886,318.77841
6239,31.19,604.13959,664.69684,566.72888,650.83966,577.32758,671.89404,571.771,687.62024,541.92999,310.77039,578.07794,267.35257,465.76138,318.16916
6240,31.195,604.64911,663.39856,567.4696,649.74969,577.79529,670.66705,572.40369,686.79114,543.17242,309.60678,578.77405,266.17123,466.49509,317.32733
6241,31.2,605.13855,662.56042,567.98126,648.62238,578.39752,669.43713,572.92682,685.67896,544.05902,308.59802,579.68091,264.89465,467.76184,316.18115
6242,31.205,605.71545,661.32867,568.41412,647.60168,578.94598,668.55798,573.47253,684.68604,544.98322,307.24628,580.76514,263.45175,468.85611,315.31937
6243,31.21,606.24841,660.3197,568.96594,646.44177,579.53418,667.55884,574.00293,683.37421,546.04474,306.23099,581.47296,262.42133,469.86203,314.49271
6244,31.215,606.7547,659.06512,569.47296,645.46075,580.00946,666.30383,574.55786,682.36975,546.78729,305.46985,582.38757,261.00793,470.9679,313.5853
6245,31.22,607.42267,658.16199,570.00824,644.13226,580.51807,665.20416,574.99426,681.03058,548.02515,304.06268,583.24127,259.93469,472.34415,312.85684
6246,31.225,607.91071,657.07965,570.43964,643.07599,581.29285,664.30402,575.64697,680.07886,549.42871,302.96921,584.33521,259.06689,473.07544,312.12741
6247,31.23,608.47247,655.58899,570.9845,641.93866,581.70306,663.02252,576.14783,678.90607,550.52942,302.05801,585.39917,257.96942,474.40308,310.54858
6248,31.235,608.97943,654.82574,571.49622,640.67853,582.17169,662.00653,576.67737,677.73303,551.94385,300.8447,586.52966,257.0191,475.49277,309.9798
6249,31.24,609.40472,653.73755,572.00323,639.46936,582.67297,660.87634,577.15894,676.67859,553.29486,300.07361,587.8147,255.96297,476.36282,309.57809
6250,31.245,609.92529,652.46558,572.60767,638.31171,583.31915,659.71863,577.72223,675.65991,554.66571,299.11096,589.15906,255.05531,477.70639,308.81268
6251,31.25,610.34039,651.49817,573.08801,637.17352,583.69629,658.55304,578.22583,674.53119,556.04016,298.19,590.55499,254.19957,479.56671,308.00589
6252,31.255,610.90363,650.3327,573.61639,636.13855,584.19427,657.52209,578.65796,673.49567,557.14233,297.49161,591.86865,253.30984,480.95432,307.26761
6253,31.26,611.36682,649.1792,574.09564,634.93207,584.8028,656.31287,579.16382,672.22015,558.90717,296.44986,593.24841,252.3362,482.06625,306.71606
6254,31.265,611.86359,647.99036,574.66095,633.95544,585.15485,655.24261,579.63812,671.02167,560.60889,295.57736,594.40192,251.61346,483.66901,306.06888
6255,31.27,612.30481,646.97357,575.23639,632.76306,585.62524,654.15167,580.10443,670.09888,561.99976,295.03525,595.9007,250.70415,485.06232,305.42374
6256,31.275,612.98303,645.78455,575.69507,631.59692,586.26202,652.94385,580.77014,668.69855,563.39899,294.14694,597.20654,249.99002,486.86917,304.78787
6257,31.28,613.51752,644.62305,576.30975,630.47272,586.62115,651.78082,581.42401,667.56903,564.54285,293.76865,598.71997,248.9678,488.0585,304.51126
6258,31.285,614.05731,643.52417,576.73157,629.35309,587.18304,650.65698,581.76404,666.48865,566.36603,292.6214,600.02814,248.24034,489.87161,303.52069
6259,31.29,614.56384,642.38257,577.29797,628.26978,587.75964,649.33203,582.30328,665.29022,567.64526,292.17706,601.25964,247.39671,491.14987,303.03378
6260,31.295,614.94434,641.30481,577.59332,627.0838,588.26959,648.17639,582.75171,664.14221,569.19885,291.37527,602.70813,247.00366,492.25793,302.6254
6261,31.3,615.45935,640.19696,578.25238,625.93756,588.80585,647.23376,583.21021,663.10266,570.5625,290.70645,603.78583,246.17172,493.71075,302.07614
6262,31.305,615.99194,639.0741,578.60132,624.93597,589.28009,645.89777,583.73633,662.0199,571.85101,289.75421,605.20441,245.23451,495.02893,301.26764
6263,31.31,616.39166,637.78015,579.16357,623.57886,589.76245,644.9328,584.14587,660.75604,572.83594,289.27481,606.31122,244.48758,496.90787,300.61246
6264,31.315,616.78552,636.62354,579.47382,622.47198,590.21747,643.73279,584.49701,659.42755,574.18292,288.36877,607.57361,243.71751,497.74463,300.20828
6265,31.32,617.18237,635.55072,580.06158,621.32312,590.65387,642.57263,585.07892,658.5415,575.07062,287.80646,609.07263,243.43759,498.87283,299.76776
6266,31.325,617.75458,634.19495,580.46979,620.1676,591.2005,641.45477,585.57678,657.31366,576.78296,286.84842,610.12781,242.61865,499.88669,298.82669
6267,31.33,618.15106,633.11639,581.17493,618.98212,591.70886,640.12524,585.89954,656.1355,577.61346,286.52948,611.0976,241.79282,501.08069,297.99915
6268,31.335,618.58527,631.93927,581.59906,617.90295,592.19165,639.18005,586.41614,655.04669,578.60638,285.55551,612.00037,241.14467,502.14954,297.62811
6269,31.34,619.03033,630.85736,582.15808,616.87268,592.64111,637.97144,587.02466,653.68408,579.41357,284.92889,612.84369,240.15999,503.51431,296.92062
6270,31.345,619.54065,629.72266,582.59619,615.59528,592.90912,636.77405,587.39087,652.63214,580.37396,284.02484,613.72229,239.73248,504.29233,296.6731
6271,31.35,620.14063,628.54614,582.91772,614.32086,593.32855,635.7677,587.78937,651.46417,580.82678,283.56696,614.4776,238.9193,505.52136,295.96753
6272,31.355,620.60382,627.37274,583.36658,613.21344,593.89435,634.53113,588.36163,650.2403,581.53888,283.28757,615.76483,238.35324,506.48636,295.32269
6273,31.36,620.99036,625.96539,583.82977,612.01129,594.17639,633.22864,588.80243,649.11884,582.32434,282.22537,616.32568,237.76181,507.2381,294.86218
6274,31.365,621.34692,624.90552,584.23944,610.66095,594.69476,632.06146,589.11853,647.91565,583.16296,281.73538,616.88525,237.12157,508.01852,294.44513
6275,31.37,621.88043,623.56671,584.55273,609.68604,595.12512,631.06049,589.68561,646.78961,583.66577,281.33582,617.47186,236.34567,508.72461,293.94434
6276,31.375,622.29492,622.38922,585.09808,608.37842,595.6366,629.40546,590.06891,645.63171,584.14935,280.52747,618.02582,235.93181,509.16919,293.3931
6277,31.38,622.62177,621.42999,585.49811,607.26892,596.24066,628.65613,590.63885,644.46185,584.58209,280.07855,618.5611,235.30026,509.8335,292.9614
6278,31.385,623.26117,620.28821,585.96307,606.07605,596.66675,627.32471,591.00256,643.23212,584.79553,279.68109,618.87976,234.86214,509.95502,292.53998
6279,31.39,623.63312,619.02478,586.39294,604.8775,597.07849,626.27606,591.54156,642.17767,585.10712,279.13974,619.23218,234.38385,510.61551,291.39053
6280,31.395,624.04803,617.89838,586.73187,603.8241,597.41956,624.86725,591.84259,640.74988,585.4986,278.37494,619.5119,233.85242,510.82635,291.11996
6281,31.4,624.42267,616.37646,587.30182,602.38898,597.93201,623.72516,592.23267,639.68481,585.57758,278.08661,619.7851,233.23732,511.10861,290.66977
6282,31.405,624.77026,615.31451,587.63617,601.2442,598.27948,622.56873,592.73053,638.30945,585.5647,277.4982,620.05951,232.76613,511.54907,290.18445
6283,31.41,625.2644,614.02032,588.08301,599.98889,598.64203,621.37585,593.0094,637.10046,585.77155,276.60434,620.13397,232.33192,511.77194,289.31757
6284,31.415,625.68591,612.87622,588.42078,598.86908,599.01379,620.12982,593.55261,635.97491,585.55981,276.26099,620.26886,231.66638,511.51825,289.0957
6285,31.42,626.09839,611.79089,588.96735,597.5199,599.4566,618.96405,593.84735,634.81415,585.4071,275.86444,620.34564,231.2412,512.00452,288.25446
6286,31.425,626.50403,610.6933,589.2243,596.47217,599.89514,617.73853,594.21936,633.59143,585.30872,275.18018,620.2312,230.7271,511.74539,287.56696
6287,31.43,626.88336,609.61975,589.7168,595.19232,600.24323,616.54944,594.62018,632.39288,585.17761,274.56268,620.28027,230.08218,511.86932,286.98859
6288,31.435,627.32886,608.23053,590.12396,593.91968,600.66791,615.38159,595.06287,631.29803,584.8623,273.91617,620.15265,229.44832,511.80499,286.27017
6289,31.44,627.6734,606.90131,590.48126,592.69379,600.97278,614.2207,595.61292,629.69757,584.54449,273.29099,619.96167,228.93425,511.65414,285.71265
6290,31.445,628.08392,605.62891,591.14063,591.56976,601.47668,612.90643,596.06226,628.65192,584.35986,272.79413,619.82031,228.40039,511.47903,285.09033
6291,31.45,628.5318,604.27258,591.37537,590.34229,601.89087,611.67926,596.43756,627.54993,584.05872,271.93411,619.41437,227.75009,511.33405,284.54556
6292,31.455,629.12854,603.1748,591.95563,589.12866,602.26984,610.28363,596.87592,626.29138,583.63678,271.3909,619.09497,227.10196,511.27734,283.81265
6293,31.46,629.39679,601.98016,592.06464,588.06256,602.73462,609.25452,597.15295,624.99329,583.15472,270.91342,618.85876,226.49307,511.02927,283.12274
6294,31.465,629.74219,600.78497,592.60626,586.84131,602.9906,607.79462,597.5788,623.86774,582.60333,270.36969,618.51642,225.80922,510.73157,282.62274
6295,31.47,630.20227,599.43158,592.87366,585.47058,603.5285,606.45532,598.0108,622.75531,581.99463,269.79034,618.20508,225.17928,510.3934,282.01831
6296,31.475,630.5282,598.54364,593.26874,584.39172,603.76062,605.32813,598.34839,621.36761,581.60748,269.16391,617.86584,224.5668,510.0921,281.54285
6297,31.48,630.8681,597.16833,593.6958,582.88483,604.08502,604.04962,598.71338,620.15063,581.03644,268.65308,617.36249,223.85435,509.82663,281.06937
6298,31.485,631.2569,595.64813,593.88043,581.79498,604.53729,602.82184,599.0462,619.08612,580.54187,268.24942,616.94867,223.45909,509.32422,280.56039
6299,31.49,631.59216,594.82373,594.30133,580.51611,604.9953,601.68634,599.45959,617.74921,579.94421,267.62347,616.34277,222.99245,508.83273,279.97266
6300,31.495,632.01208,593.50659,594.75983,579.28516,605.35321,600.61249,599.69263,616.54065,579.48138,267.03491,615.85382,222.50777,508.40759,279.5643
6301,31.5,632.25702,592.04016,594.96356,578.25793,605.70178,599.31281,600.12628,615.43213,578.96613,266.38385,615.24597,222.07503,508.01248,278.87564
6302,31.505,632.58771,590.89941,595.40381,576.94379,606.08661,598.35223,600.44849,614.19214,578.2522,265.8851,614.44452,221.74709,507.17688,278.34363
6303,31.51,632.99078,589.6225,595.86963,575.79785,606.46796,597.04187,600.77582,612.88013,577.50195,265.49103,613.71381,221.29048,506.46643,277.7865
6304,31.515,633.26172,588.41846,596.43854,574.82678,606.84625,595.80011,601.08112,611.64392,576.67548,265.10886,613.11572,220.91457,505.75525,277.28177
6305,31.52,633.68762,587.07013,596.69702,573.15363,607.1828,594.72052,601.49469,610.59302,575.12646,264.92267,612.29919,220.69717,504.78296,276.77524
6306,31.525,633.98322,586.01288,596.92078,572.35223,607.38892,593.50269,602.03394,609.2132,574.49274,264.75327,611.53546,220.31712,504.02496,276.22836
6307,31.53,634.29291,584.73499,597.33228,570.92462,607.78516,592.15021,602.35632,608.07715,573.64099,264.47009,610.79547,220.08681,503.07483,275.88214
6308,31.535,634.8175,583.78021,597.69678,569.72266,608.19495,590.98187,602.61438,606.86932,572.79364,264.10461,610.15424,219.98808,502.17395,275.40985
6309,31.54,635.21716,582.53442,597.96295,568.61835,608.58179,589.8858,602.99408,605.6582,571.99078,263.76025,609.18848,219.59604,501.08203,275.00769
6310,31.545,635.67151,581.16931,598.3418,567.26996,608.87915,588.42389,603.34985,604.47076,571.08209,263.65109,608.47351,219.38953,500.27948,274.87308
6311,31.55,635.9552,580.11768,598.56152,566.18134,609.13538,587.09125,603.6991,603.38611,570.17426,263.35406,607.34985,219.18288,499.33044,274.50681
6312,31.555,636.21619,578.79047,598.94867,564.89716,609.49994,586.06879,603.99408,602.19379,569.56445,263.12827,606.4187,218.94662,498.52588,274.08902
6313,31.56,636.60889,577.57654,599.17615,563.61279,609.69299,584.91272,604.28528,600.52856,568.16504,263.21213,605.6806,219.16211,497.52258,273.82529
6314,31.565,636.84125,576.29565,599.45386,562.66357,610.14331,583.87451,604.72919,599.7702,567.22327,263.27411,604.78302,218.98032,496.66568,273.85733
6315,31.57,637.26581,575.09222,599.96295,561.23523,610.52118,582.72418,605.08142,598.61884,566.33185,263.12271,603.7204,218.92276,495.81073,273.59988
6316,31.575,637.52081,574.03192,600.00598,560.17212,610.79333,581.50214,605.54828,597.32562,565.37933,262.94901,602.87415,218.81123,494.58774,273.35104
6317,31.58,637.84705,572.82489,600.47083,559.09137,611.17432,580.39954,605.89807,596.30219,564.21057,262.91721,601.92303,218.92734,493.53137,273.33118
6318,31.585,638.24878,571.68402,600.84546,557.84113,611.69415,579.05402,606.16437,595.13361,563.31537,263.04416,600.93646,218.76428,492.74814,273.03836
6319,31.59,638.69458,570.50964,600.97711,556.68988,612.11285,578.05579,606.51385,593.91333,562.25488,263.04242,600.12042,218.80127,491.80972,272.92947
6320,31.595,638.99207,569.32123,601.41211,555.4704,612.37109,576.71405,606.91681,592.77155,561.28339,263.13239,599.18866,218.68845,490.79947,272.79477
6321,31.6,639.29175,568.04352,601.74408,554.3244,612.6673,575.62805,607.18555,591.67328,560.25256,263.18161,598.19055,218.70811,489.73236,272.59219
6322,31.605,639.59033,566.98413,601.92157,553.18066,612.987,574.4798,607.54999,590.44269,559.57825,263.18115,597.06146,218.6723,488.83652,272.54623
6323,31.61,639.9209,565.66962,602.41003,551.97852,613.24213,573.28131,607.81519,589.27191,557.85382,262.92154,595.87518,218.57303,487.49146,272.4892
6324,31.615,640.19324,564.43811,602.72418,550.69336,613.62976,572.34143,608.17981,588.18188,556.8465,262.90485,594.93304,218.88808,486.66724,272.35986
6325,31.62,640.49365,563.4787,603.01886,549.80371,613.93732,571.1485,608.53107,587.17291,555.74963,263.00818,593.9494,218.95857,485.46603,272.4288
6326,31.625,640.96106,562.30737,603.35321,548.54181,614.26563,569.8775,608.88818,585.98798,554.88983,262.91266,592.96307,218.98938,484.49008,272.17856
6327,31.63,641.1319,561.15381,603.72388,547.50317,614.64911,568.76184,609.22144,585.0127,553.68848,263.0155,591.85596,219.17235,483.06683,272.2103
6328,31.635,641.44403,559.85785,603.91675,546.49933,614.87219,567.77838,609.49835,583.67615,552.6521,263.14731,590.78278,219.12022,482.01498,272.17462
6329,31.64,641.81335,558.88483,604.34827,544.95215,615.18805,566.56854,609.87042,582.61401,551.27765,263.16757,589.36548,219.13551,480.79761,272.07132
6330,31.645,642.07281,557.73413,604.6676,544.12,615.60895,565.62878,610.0979,581.49768,550.10956,262.81906,588.32111,219.05186,479.7388,271.85202
6331,31.65,642.48914,556.76306,605.00745,543.06244,615.89502,564.38861,610.49493,580.2984,548.73633,263.14429,587.05536,219.1631,478.46179,271.84912
6332,31.655,642.73016,555.61115,605.37225,541.91382,616.18048,563.39886,610.93939,579.32898,547.25281,263.33398,585.83148,219.30052,476.92148,271.54593
6333,31.66,643.0907,554.63123,605.65277,540.61566,616.46448,562.17169,611.34851,578.03064,546.11682,263.28217,584.77106,219.29391,475.41376,271.53452
6334,31.665,643.43445,553.40594,605.92584,539.67065,616.80029,560.93701,611.73883,577.15424,544.92706,263.47998,583.60834,219.2861,474.37308,271.25409
6335,31.67,643.84027,552.43933,606.41864,538.54694,617.19537,560.03131,612.04669,576.08496,543.74854,263.32419,582.51263,219.52441,473.11072,271.1579
6336,31.675,644.11584,551.42743,606.84027,537.4931,617.56952,558.93481,612.38123,574.93408,542.60986,263.17169,581.41907,219.62155,471.92749,270.78998
6337,31.68,644.41174,550.19562,607.08856,536.5545,617.97034,557.75983,612.68463,573.96301,540.76483,263.38388,580.31329,219.83649,470.53427,270.56171
6338,31.685,644.94855,549.21094,607.46161,535.30902,618.3714,556.79523,613.12036,572.88312,539.76154,263.43665,578.90448,220.14935,468.7598,270.56531
6339,31.69,645.32056,547.91901,607.73541,534.30048,618.65527,555.81305,613.38794,571.5578,538.51062,263.48383,577.92865,220.24016,467.69479,270.41565
6340,31.695,645.66858,546.81995,608.0791,533.33673,619.04608,554.60077,613.70093,570.63855,537.36938,263.65778,576.78778,220.53354,466.29755,270.41998
6341,31.7,646.00354,545.71313,608.46924,532.27747,619.52118,553.55176,614.12878,569.63055,536.28918,263.61237,575.70734,220.54457,465.29846,270.3989
6342,31.705,646.4187,544.91473,608.73193,531.32513,619.77106,552.58215,614.45526,568.67841,535.25391,263.5437,574.54651,220.76762,464.28253,270.31686
6343,31.71,646.81781,543.79767,609.11969,530.48615,620.01416,551.55554,614.88092,567.60712,533.70709,263.67688,573.49591,221.01581,462.87878,270.25992
6344,31.715,647.07806,542.8786,609.50861,529.37634,620.46027,550.42828,615.15814,566.44775,532.48218,263.7041,572.23553,221.09618,461.8201,270.04718
6345,31.72,647.57367,541.76111,609.82361,528.4032,620.8327,549.45563,615.59155,565.49683,530.93372,264.00583,571.13641,221.34056,460.37512,269.99161
6346,31.725,647.82819,540.65845,610.24963,527.28741,621.28748,548.44025,615.96118,564.60034,529.9035,264.00659,570.05011,221.54408,459.22159,269.88907
6347,31.73,648.18365,539.86084,610.63684,526.25024,621.76617,547.48181,616.36029,563.35284,528.88776,264.13834,568.97229,221.85867,457.94482,269.99878
6348,31.735,648.49872,538.901,610.92291,525.33136,622.19818,546.30676,616.64893,562.43347,527.86945,264.33002,567.90588,221.97006,456.66141,269.81955
6349,31.74,648.88647,537.81891,611.26807,524.29486,622.43854,545.06964,617.04877,561.42859,526.85736,264.57639,567.13159,222.08998,455.96045,269.63449
6350,31.745,649.28131,536.69965,611.84631,523.19727,622.9494,544.41577,617.61475,560.3855,525.96014,264.6601,566.25958,222.354,455.16132,269.56525
6351,31.75,649.58563,535.76849,612.1236,522.26324,623.24487,543.42786,617.99158,559.42212,525.28772,264.11124,565.39801,222.44121,454.29401,269.75873
6352,31.755,649.97833,534.6983,612.61761,521.3255,623.67371,542.45337,618.32373,558.47021,523.59863,264.7934,564.60602,222.77876,452.93036,269.7735
6353,31.76,650.3208,533.81531,613.00244,520.19543,624.01514,541.33978,618.81128,557.43469,522.98273,264.7984,563.8313,222.95804,452.3255,269.77292
6354,31.765,650.72626,532.74323,613.29163,519.44421,624.33936,540.45294,619.17181,556.51367,522.18457,264.88599,563.21906,223.06993,451.49988,269.88437
6355,31.77,651.05725,531.73615,613.67194,518.41394,624.75848,539.58246,619.6217,555.54401,521.53516,265.09976,561.97699,223.14238,450.83832,269.9115
6356,31.775,651.42468,530.62817,613.9967,517.505,625.15472,538.62598,620.00916,554.62701,520.9071,265.21118,561.48041,223.33124,450.10361,270.0162
6357,31.78,651.92273,529.48364,614.36365,516.63147,625.47479,537.49689,620.33813,553.59113,520.26996,265.38324,560.8714,223.44832,449.17303,270.25784
6358,31.785,652.25989,528.50824,614.67676,515.2782,625.78912,536.62549,620.84357,552.68738,519.77832,265.39508,560.31805,223.59142,448.63583,270.38589
6359,31.79,652.77771,527.43372,614.89825,514.77264,626.22278,535.54449,621.43079,551.83856,519.25244,265.30441,559.72955,223.79442,447.87332,270.58105
6360,31.795,653.02148,526.66797,615.37323,513.72772,626.63226,534.7088,621.78503,550.64935,518.69757,265.78595,559.26898,223.86606,447.73795,270.32663
6361,31.8,653.48944,525.55225,615.55048,512.80487,626.87128,533.63855,622.24689,549.82434,518.24615,265.9245,558.89594,224.00385,447.05215,270.70801
